Sujet;ST_M;Target;Material;Slope;Trial;Duration;Amplitude;Impact_Speed
26;N;50;alu;m10;10;0,164;213,2820075;1,986733624
26;N;50;alu;p10;1;0,108;210,8137573;3,449554684
26;N;50;alu;p10;2;0,092;195,0260526;3,445948799
26;N;50;alu;p10;3;0,096;202,5272411;3,047734133
26;N;50;alu;p10;4;0,112;233,3595658;3,252953609
26;N;50;alu;p10;5;0,108;286,9667919;3,291592179
26;N;50;alu;p10;6;0,132;241,02211;3,299857995
26;N;50;alu;p10;7;0,16;253,0791343;3,101337823
26;N;50;alu;p10;8;0,108;237,3705112;3,027459521
26;N;50;alu;p10;9;0,148;265,9364912;3,351096846
26;N;50;alu;p10;10;0,128;265,4634969;3,210314344
26;N;50;balsa;0;1;0,208;234,3025985;2,553661692
26;N;50;balsa;0;2;0,188;296,606068;3,352097259
26;N;50;balsa;0;3;0,176;278,0183423;3,360710611
26;N;50;balsa;0;4;0,196;340,6074991;3,586927883
26;N;50;balsa;0;5;0,196;319,3838762;3,146446595
26;N;50;balsa;0;6;0,232;319,2574367;2,613351083
26;N;50;balsa;0;7;0,236;340,5566041;3,098392097
26;N;50;balsa;0;8;0,24;316,3958189;2,86111119
26;N;50;balsa;0;9;0,216;299,325259;2,940359572
26;N;50;balsa;0;10;0,224;313,7934126;2,801770735
26;N;50;balsa;m10;1;0,224;248,568082;2,5144839
26;N;50;balsa;m10;2;0,18;274,6631272;2,878791687
26;N;50;balsa;m10;3;0,164;252,5641967;2,56043352
26;N;50;balsa;m10;4;0,204;263,946593;2,945132309
26;N;50;balsa;m10;5;0,18;253,7408843;2,495063073
26;N;50;balsa;m10;6;0,22;319,9068651;2,653262231
26;N;50;balsa;m10;7;0,216;237,609733;1,934184296
26;N;50;balsa;m10;8;0,204;301,5239752;2,642729834
26;N;50;balsa;m10;9;0,2;259,1020818;1,807755213
26;N;50;balsa;m10;10;0,18;278,0194019;3,01034344
26;N;50;balsa;p10;1;0,168;263,155777;3,677997718
26;N;50;balsa;p10;2;0,156;235,3530503;2,970721859
26;N;50;balsa;p10;3;0,2;321,5249043;3,209869065
26;N;50;balsa;p10;4;0,14;285,3928661;2,930973721
26;N;50;balsa;p10;5;0,204;329,1729817;2,937700057
26;N;50;balsa;p10;6;0,204;352,7534744;2,996042446
26;N;50;balsa;p10;7;0,22;350,9278819;3,2677684
26;N;50;balsa;p10;8;0,172;346,0565267;3,267456274
26;N;50;balsa;p10;9;0,204;363,0037728;3,204321537
26;N;50;balsa;p10;10;0,212;319,0710786;2,391778227
30;N;25;alu;0;1;0,056;118,4912048;2,019310938
30;N;25;alu;0;2;0,092;129,701148;1,624936449
30;N;25;alu;0;3;0,072;137,173284;1,999080257
30;N;25;alu;0;4;0,064;156,9565966;2,867056326
30;N;25;alu;0;5;0,076;143,3782388;1,978664895
30;N;25;alu;0;6;0,096;162,625083;2,213068297
30;N;25;alu;0;7;0,084;179,9481308;2,66095521
30;N;25;alu;0;8;0,084;180,7215039;2,362624806
30;N;25;alu;0;9;0,08;170,8074893;2,670796831
30;N;25;alu;0;10;0,08;164,8562954;2,407673361
30;N;25;alu;m10;1;0,06;115,5977977;1,636642238
30;N;25;alu;m10;2;0,092;97,59454389;0,822685147
30;N;25;alu;m10;3;0,056;103,5850369;0,958765703
30;N;25;alu;m10;4;0,064;123,7505058;1,486994387
30;N;25;alu;m10;5;0,068;116,5934499;1,39766621
30;N;25;alu;m10;6;0,076;128,2227238;1,628161924
30;N;25;alu;m10;7;0,096;142,3135276;1,956470337
30;N;25;alu;m10;8;0,064;145,2416766;2,105495576
30;N;25;alu;m10;9;0,084;151,5227956;1,756541855
30;N;25;alu;m10;10;0,088;148,651121;2,12314174
30;N;25;alu;p10;1;0,052;128,1815764;2,037932871
30;N;25;alu;p10;2;0,068;145,4916651;2,228041355
30;N;25;alu;p10;3;0,068;158,185348;2,828208718
30;N;25;alu;p10;4;0,06;160,2637579;2,383606328
30;N;25;alu;p10;5;0,068;159,8683104;2,667584792
30;N;25;alu;p10;6;0,056;154,6011184;2,618551817
30;N;25;alu;p10;7;0,068;155,4568352;2,363584516
30;N;25;alu;p10;8;0,068;174,8542162;2,681236178
30;N;25;alu;p10;9;0,072;171,2701251;2,339110672
30;N;25;alu;p10;10;0,072;177,619816;2,419800483
30;N;25;balsa;0;1;0,072;120,4802633;1,787306531
30;N;25;balsa;0;2;0,068;145,3570228;2,42012591
30;N;25;balsa;0;3;0,056;123,2236366;1,833514664
30;N;25;balsa;0;4;0,06;143,0484475;2,75911694
30;N;25;balsa;0;5;0,068;138,2188481;1,808933026
30;N;25;balsa;0;6;0,088;157,5392121;2,247519344
30;N;25;balsa;0;7;0,064;124,5087198;1,649849454
30;N;25;balsa;0;8;0,052;127,8069342;2,264949129
30;N;25;balsa;0;9;0,072;137,7975464;2,028670485
30;N;25;balsa;0;10;0,06;144,3005685;2,426903058
30;N;25;balsa;m10;1;0,064;131,2845936;1,732757294
30;N;25;balsa;m10;2;0,052;125,9865656;2,375944135
30;N;25;balsa;m10;3;0,108;121,8899728;1,389470523
30;N;25;balsa;m10;4;0,092;121,1654645;1,642049874
30;N;25;balsa;m10;5;0,096;148,2356539;1,612166489
30;N;25;balsa;m10;6;0,072;148,8246291;2,306099765
30;N;25;balsa;m10;7;0,08;144,1787248;2,052345454
30;N;25;balsa;m10;8;0,072;140,9369377;2,278113944
30;N;25;balsa;m10;9;0,064;124,2461305;2,104001688
30;N;25;balsa;m10;10;0,076;138,7053431;2,10398697
30;N;25;balsa;p10;1;0,052;108,8696462;2,320105376
30;N;25;balsa;p10;2;0,064;121,5823616;2,004069099
30;N;25;balsa;p10;3;0,06;131,3327923;1,864373451
30;N;25;balsa;p10;4;0,08;142,5899125;2,073393454
30;N;25;balsa;p10;5;0,076;159,7438854;2,15454861
30;N;25;balsa;p10;6;0,08;149,9975234;2,764639721
30;N;25;balsa;p10;7;0,068;163,9293214;2,946300952
30;N;25;balsa;p10;8;0,076;158,2029642;2,887660952
30;N;25;balsa;p10;9;0,052;149,6817986;3,1820485
30;N;25;balsa;p10;10;0,08;159,735689;2,765043022
30;N;50;alu;0;1;0,064;134,6766971;2,231031337
30;N;50;alu;0;2;0,064;145,2415161;2,15137118
30;N;50;alu;0;3;0,072;163,0335548;2,3580275
30;N;50;alu;0;4;0,08;177,5610725;2,723847619
30;N;50;alu;0;5;0,06;172,0610907;3,354628151
30;N;50;alu;0;6;0,072;180,3979837;2,85710447
30;N;50;alu;0;7;0,108;190,1582851;2,972185692
30;N;50;alu;0;8;0,092;174,0961443;2,477028257
30;N;50;alu;0;9;0,08;163,4531962;2,458386539
30;N;50;alu;0;10;0,084;191,7281032;2,884602168
30;N;50;alu;m10;1;0,072;147,6930421;2,526552991
30;N;50;alu;m10;2;0,072;165,4119661;2,264069599
30;N;50;alu;m10;3;0,072;141,753226;1,897845917
30;N;50;alu;m10;4;0,08;159,425467;2,139074052
30;N;50;alu;m10;5;0,092;179,2399987;2,208728485
30;N;50;alu;m10;6;0,088;171,6082747;2,256537663
30;N;50;alu;m10;7;0,084;174,9480639;2,408045735
30;N;50;alu;m10;8;0,108;189,4701778;2,143172229
30;N;50;alu;m10;9;0,084;175,543994;2,437939555
30;N;50;alu;m10;10;0,108;171,1936534;2,140245325
30;N;50;alu;p10;1;0,052;149,5374638;2,848572452
30;N;50;alu;p10;2;0,072;170,4911455;3,144888016
30;N;50;alu;p10;3;0,088;183,3612636;3,278232568
30;N;50;alu;p10;4;0,092;196,4975298;3,240460606
30;N;50;alu;p10;5;0,096;213,8636283;3,384712894
30;N;50;alu;p10;6;0,108;223,6219136;3,661239726
30;N;50;alu;p10;7;0,1;232,5938086;3,898031946
30;N;50;alu;p10;8;0,064;194,5778445;4,002565087
30;N;50;alu;p10;9;0,088;195,5523035;3,32359171
30;N;50;alu;p10;10;0,088;201,5788352;3,653353314
30;N;50;balsa;0;1;0,056;134,6192509;2,568547744
30;N;50;balsa;0;2;0,076;169,3586235;2,517471765
30;N;50;balsa;0;3;0,072;165,8477685;2,569342329
30;N;50;balsa;0;4;0,096;167,7654136;2,358510704
30;N;50;balsa;0;5;0,104;216,4348842;2,944717607
30;N;50;balsa;0;6;0,08;189,499894;2,860099059
30;N;50;balsa;0;7;0,068;200,1917653;3,170935347
30;N;50;balsa;0;8;0,06;187,5422197;3,405646708
30;N;50;balsa;0;9;0,06;170,528258;3,093409827
30;N;50;balsa;0;10;0,072;175,0940316;2,829834383
30;N;50;balsa;m10;1;0,048;122,6820041;2,583747122
30;N;50;balsa;m10;2;0,076;161,9054466;2,446234211
30;N;50;balsa;m10;3;0,056;126,5638646;1,960115226
30;N;50;balsa;m10;4;0,064;147,7844814;2,916978309
30;N;50;balsa;m10;5;0,068;147,2163898;2,223961604
30;N;50;balsa;m10;6;0,064;154,4073975;2,709141892
30;N;50;balsa;m10;7;0,064;149,6715114;2,487975905
30;N;50;balsa;m10;8;0,064;162,353816;2,622146732
30;N;50;balsa;m10;9;0,088;168,2957713;2,813352801
30;N;50;balsa;m10;10;0,076;170,3225158;2,779697896
30;N;50;balsa;p10;1;0,092;149,8377681;3,115223294
30;N;50;balsa;p10;2;0,056;166,5783814;2,84519541
30;N;50;balsa;p10;3;0,076;170,3354301;2,8425832
30;N;50;balsa;p10;4;0,056;139,5997741;2,315315648
30;N;50;balsa;p10;5;0,068;170,4761595;3,457944952
30;N;50;balsa;p10;6;0,08;192,4311259;3,253180411
30;N;50;balsa;p10;7;0,092;200,6589873;3,442916949
30;N;50;balsa;p10;8;0,084;181,2915257;3,020971356
30;N;50;balsa;p10;9;0,084;178,9851631;2,956111585
30;N;50;balsa;p10;10;0,056;166,1902026;3,134417829
32;N;25;alu;0;1;0,112;133,9961231;1,758247245
32;N;25;alu;0;2;0,168;193,5975502;2,248148244
32;N;25;alu;0;3;0,18;285,7812704;2,650552406
32;N;25;alu;0;4;0,228;260,303577;2,781290363
32;N;25;alu;0;5;0,208;289,6208303;3,163140412
32;N;25;alu;0;6;0,204;279,75999;2,970292797
32;N;25;alu;0;7;0,24;289,6050407;2,989426505
32;N;25;alu;0;8;0,216;279,4040798;2,141145706
32;N;25;alu;0;9;0,228;258,7371232;2,45113805
32;N;25;alu;0;10;0,252;309,4990446;2,617463243
32;N;25;alu;m10;1;0,196;178,7615072;1,973046727
32;N;25;alu;m10;2;0,2;236,6659501;2,182117699
32;N;25;alu;m10;3;0,172;222,5854676;2,008673812
32;N;25;alu;m10;4;0,268;232,5919189;2,070130434
32;N;25;alu;m10;5;0,188;200,8280219;1,756934818
32;N;25;alu;m10;6;0,26;268,7192631;1,818910175
32;N;25;alu;m10;7;0,248;301,8958936;2,334832934
32;N;25;alu;m10;8;0,236;303,3349061;2,183241011
32;N;25;alu;m10;9;0,2;186,2704088;1,41833446
32;N;25;alu;m10;10;0,18;166,1398709;1,807739351
32;N;25;alu;p10;1;0,324;251,7903987;1,593847492
32;N;25;alu;p10;2;0,248;265,7511835;1,89960141
32;N;25;alu;p10;3;0,184;249,4715937;2,804496872
32;N;25;alu;p10;4;0,184;254,595065;2,67706229
32;N;25;alu;p10;5;0,2;295,7911546;2,362748976
32;N;25;alu;p10;6;0,236;219,4684623;2,599077496
32;N;25;alu;p10;7;0,22;222,6805628;2,302350481
32;N;25;alu;p10;8;0,22;252,7560971;2,154204677
32;N;25;alu;p10;9;0,256;293,0890526;2,467194626
32;N;25;alu;p10;10;0,232;272,1962595;2,425997138
32;N;25;balsa;0;1;0,204;236,5166807;2,345964048
32;N;25;balsa;0;2;0,24;265,8810871;2,151400113
32;N;25;balsa;0;3;0,26;297,8932096;2,130300536
32;N;25;balsa;0;4;0,208;331,4585899;2,804740557
32;N;25;balsa;0;5;0,264;315,7615407;3,3387811
32;N;25;balsa;0;6;0,228;277,8155127;2,942971022
32;N;25;balsa;0;7;0,332;292,7812236;2,899879662
32;N;25;balsa;0;8;0,228;350,4932836;3,276605312
32;N;25;balsa;0;9;0,228;309,1264538;2,837772567
32;N;25;balsa;0;10;0,244;285,7826586;3,04775173
32;N;25;balsa;m10;1;0,192;182,2417997;2,35308299
32;N;25;balsa;m10;2;0,248;248,9824467;2,569236884
32;N;25;balsa;m10;3;0,296;272,5997103;1,946392127
32;N;25;balsa;m10;4;0,26;259,5667931;2,301902046
32;N;25;balsa;m10;5;0,2;206,9281002;2,868269395
32;N;25;balsa;m10;6;0,24;238,3490147;2,251179412
32;N;25;balsa;m10;7;0,272;270,109008;2,638314631
32;N;25;balsa;m10;8;0,248;254,6891104;2,30448679
32;N;25;balsa;m10;9;0,268;268,615883;2,56052026
32;N;25;balsa;m10;10;0,3;245,9359303;2,310691101
32;N;25;balsa;p10;1;0,272;244,0719637;3,120548643
32;N;25;balsa;p10;2;0,24;297,2234557;2,60484345
32;N;25;balsa;p10;3;0,244;364,7425674;3,331917607
32;N;25;balsa;p10;4;0,24;331,4212579;3,3836075
32;N;25;balsa;p10;5;0,26;382,7784853;3,197470282
32;N;25;balsa;p10;6;0,228;292,458204;3,209975715
32;N;25;balsa;p10;7;0,272;326,5446172;3,181695772
32;N;25;balsa;p10;8;0,184;276,7481453;3,404587973
32;N;25;balsa;p10;9;0,224;337,8062299;3,469646199
32;N;25;balsa;p10;10;0,24;358,5846641;3,373951273
32;N;50;alu;0;1;0,284;396,9048589;2,85065435
32;N;50;alu;0;2;0,212;316,8327843;2,951354958
32;N;50;alu;0;3;0,244;340,8216091;3,691866376
32;N;50;alu;0;4;0,228;365,8575793;2,971156488
32;N;50;alu;0;5;0,236;349,1350438;3,052314728
32;N;50;alu;0;6;0,18;344,4546579;3,270351283
32;N;50;alu;0;7;0,252;379,238942;2,831758846
32;N;50;alu;0;8;0,292;429,1131797;3,440873708
32;N;50;alu;0;9;0,256;397,7311957;3,765133814
32;N;50;alu;0;10;0,28;404,3415602;3,518459283
32;N;50;alu;m10;1;0,252;268,8908119;2,942973324
32;N;50;alu;m10;2;0,248;315,8531161;3,130410801
32;N;50;alu;m10;3;0,22;239,3106209;2,916976367
32;N;50;alu;m10;4;0,284;319,4045419;3,046139171
32;N;50;alu;m10;5;0,252;328,9451023;3,13946161
32;N;50;alu;m10;6;0,2;272,7503509;2,817413107
32;N;50;alu;m10;7;0,208;253,6169367;2,728122228
32;N;50;alu;m10;8;0,236;273,8294137;2,976284439
32;N;50;alu;m10;9;0,172;256,8193823;3,5966907
32;N;50;alu;m10;10;0,288;294,7700149;3,031698726
32;N;50;alu;p10;1;0,204;228,4608547;2,922217547
32;N;50;alu;p10;2;0,22;263,3125376;2,745679164
32;N;50;alu;p10;3;0,164;271,9623528;2,949757419
32;N;50;alu;p10;4;0,196;281,5047728;2,920030964
32;N;50;alu;p10;5;0,252;364,4810268;2,879578738
32;N;50;alu;p10;6;0,228;304,7738598;3,300938909
32;N;50;alu;p10;7;0,26;372,0743619;3,349832556
32;N;50;alu;p10;8;0,208;333,9942863;3,149272599
32;N;50;alu;p10;9;0,296;405,1941733;3,572623478
32;N;50;alu;p10;10;0,236;363,6100485;3,453979322
32;N;50;balsa;0;1;0,244;275,5464665;2,94288918
32;N;50;balsa;0;2;0,256;335,8571066;3,32200223
32;N;50;balsa;0;3;0,264;368,0399854;3,411314199
32;N;50;balsa;0;4;0,224;426,8546957;4,001956578
32;N;50;balsa;0;5;0,24;419,2725223;4,169809024
32;N;50;balsa;0;6;0,26;436,9232141;4,265865391
32;N;50;balsa;0;7;0,22;393,6055772;4,156761414
32;N;50;balsa;0;8;0,212;338,3033421;4,072163733
32;N;50;balsa;0;9;0,256;432,8219815;3,605531763
32;N;50;balsa;0;10;0,228;369,3078428;3,942821513
32;N;50;balsa;m10;1;0,312;351,0104488;2,988500642
32;N;50;balsa;m10;2;0,224;336,0947683;2,667324639
32;N;50;balsa;m10;3;0,28;410,7127378;3,356516232
32;N;50;balsa;m10;4;0,296;404,6734165;2,599757978
32;N;50;balsa;m10;5;0,24;388,629788;3,794519258
32;N;50;balsa;m10;6;0,276;384,7928697;3,308572436
32;N;50;balsa;m10;7;0,268;454,5214044;3,298655933
32;N;50;balsa;m10;8;0,212;306,0295642;3,315310779
32;N;50;balsa;m10;9;0,196;298,3644734;3,169752546
32;N;50;balsa;m10;10;0,232;320,4908412;2,68333136
32;N;50;balsa;p10;1;0,22;281,2612763;2,866274257
32;N;50;balsa;p10;2;0,232;312,5508768;3,309867074
32;N;50;balsa;p10;3;0,2;310,5279832;3,819859712
32;N;50;balsa;p10;4;0,18;288,9998234;4,078990169
32;N;50;balsa;p10;5;0,188;273,9481723;3,894853155
32;N;50;balsa;p10;6;0,22;291,2054486;3,692926389
32;N;50;balsa;p10;7;0,172;314,5235577;3,558039843
32;N;50;balsa;p10;8;0,208;339,1967578;3,371045928
32;N;50;balsa;p10;9;0,188;304,5773556;3,957806006
32;N;50;balsa;p10;10;0,212;309,0957161;2,703621707
33;N;25;alu;0;1;0,08;111,9174763;1,27392408
33;N;25;alu;0;2;0,1;173,8383881;2,338717111
33;N;25;alu;0;3;0,104;199,48805;2,4147975
33;N;25;alu;0;4;0,136;213,3313328;1,910016972
33;N;25;alu;0;5;0,096;189,3397738;2,826948691
33;N;25;alu;0;6;0,108;194,4972995;2,952850092
33;N;25;alu;0;7;0,088;154,1966358;2,049651055
33;N;25;alu;0;8;0,12;194,7278889;2,340503271
33;N;25;alu;0;9;0,128;196,010361;2,642432374
33;N;25;alu;0;10;0,112;180,5536447;2,852577745
33;N;25;alu;m10;1;0,124;192,4449813;2,158971029
33;N;25;alu;m10;2;0,124;200,381125;2,555119971
33;N;25;alu;m10;3;0,128;191,6695069;2,456606374
33;N;25;alu;m10;4;0,116;185,3515588;2,289316823
33;N;25;alu;m10;5;0,108;170,768767;2,230471814
33;N;25;alu;m10;6;0,128;199,50657;2,413306627
33;N;25;alu;m10;7;0,144;185,4201389;2,089203259
33;N;25;alu;m10;8;0,128;204,302949;2,214388089
33;N;25;alu;m10;9;0,12;167,2890349;1,959665554
33;N;25;alu;m10;10;0,2;270,8235268;2,869425594
33;N;25;alu;p10;1;0,132;208,5517698;2,077408864
33;N;25;alu;p10;2;0,16;244,6252228;3,054681698
33;N;25;alu;p10;3;0,14;199,5655763;2,462832763
33;N;25;alu;p10;4;0,128;204,8883254;2,323495286
33;N;25;alu;p10;5;0,136;216,0861194;2,405313155
33;N;25;alu;p10;6;0,16;249,0142165;2,687288897
33;N;25;alu;p10;7;0,14;240,302138;2,880484058
33;N;25;alu;p10;8;0,16;231,7027346;2,451433713
33;N;25;alu;p10;9;0,156;231,6412713;2,566471279
33;N;25;alu;p10;10;0,18;235,6847813;2,170612982
33;N;25;balsa;0;1;0,124;184,0345235;2,367304259
33;N;25;balsa;0;2;0,12;207,8159753;2,295523193
33;N;25;balsa;0;3;0,108;177,1810314;2,291499167
33;N;25;balsa;0;4;0,104;167,3817155;2,244256888
33;N;25;balsa;0;5;0,1;167,8241553;2,102576639
33;N;25;balsa;0;6;0,096;152,3512428;1,71281461
33;N;25;balsa;0;7;0,132;193,1230991;2,128159409
33;N;25;balsa;0;8;0,104;165,2631062;1,802517787
33;N;25;balsa;0;9;0,104;186,8984595;2,41947337
33;N;25;balsa;0;10;0,112;168,6671613;1,945746663
33;N;25;balsa;m10;1;0,088;138,5309612;1,848137843
33;N;25;balsa;m10;2;0,116;175,580986;2,134820274
33;N;25;balsa;m10;3;0,12;180,1639174;2,23193844
33;N;25;balsa;m10;4;0,088;148,5345289;2,683750754
33;N;25;balsa;m10;5;0,104;176,0315252;2,00653363
33;N;25;balsa;m10;6;0,124;202,6811322;2,297397689
33;N;25;balsa;m10;7;0,112;201,7375736;2,35097142
33;N;25;balsa;m10;8;0,096;160,7000403;2,025291693
33;N;25;balsa;m10;9;0,104;155,3356289;2,049175566
33;N;25;balsa;m10;10;0,12;166,4517978;2,057361639
33;N;25;balsa;p10;1;0,148;214,4170439;2,612757767
33;N;25;balsa;p10;2;0,112;187,3213296;2,313302212
33;N;25;balsa;p10;3;0,12;198,2559928;2,226638586
33;N;25;balsa;p10;4;0,1;174,5963371;2,177225616
33;N;25;balsa;p10;5;0,104;175,5818863;2,036229928
33;N;25;balsa;p10;6;0,104;181,6876151;2,208899307
33;N;25;balsa;p10;7;0,124;193,0644402;2,186808771
33;N;25;balsa;p10;8;0,108;168,5417291;2,071858679
33;N;25;balsa;p10;9;0,108;177,8110269;1,986230554
33;N;25;balsa;p10;10;0,088;143,3705926;1,771289025
33;N;50;alu;0;1;0,116;234,0996683;3,106097775
33;N;50;alu;0;2;0,116;214,4650912;2,351208496
33;N;50;alu;0;3;0,132;240,0809762;2,64879329
33;N;50;alu;0;4;0,12;223,400794;3,033474881
33;N;50;alu;0;5;0,104;217,0652975;2,594459219
33;N;50;alu;0;6;0,136;248,636707;2,938379353
33;N;50;alu;0;7;0,128;268,1193672;3,670250149
33;N;50;alu;0;8;0,112;230,9757561;2,510996394
33;N;50;alu;0;9;0,116;216,4818828;2,340029082
33;N;50;alu;0;10;0,116;229,0214172;3,027765127
33;N;50;alu;m10;1;0,104;180,288201;2,58487176
33;N;50;alu;m10;2;0,104;182,4216063;2,703989091
33;N;50;alu;m10;3;0,08;181,7701379;2,675608401
33;N;50;alu;m10;4;0,128;234,8720732;2,6305567
33;N;50;alu;m10;5;0,104;192,5801985;2,219965766
33;N;50;alu;m10;6;0,172;236,7730345;2,608783318
33;N;50;alu;m10;7;0,1;172,3894151;2,197440006
33;N;50;alu;m10;8;0,092;177,9887516;2,596420463
33;N;50;alu;m10;9;0,108;165,1801788;2,208359487
33;N;50;alu;m10;10;0,128;179,5602001;1,929845628
33;N;50;alu;p10;1;0,092;197,038137;2,814946318
33;N;50;alu;p10;2;0,092;234,744341;3,256206794
33;N;50;alu;p10;3;0,104;250,5976362;3,263918443
33;N;50;alu;p10;4;0,1;216,6820772;3,103374957
33;N;50;alu;p10;5;0,108;225,4110888;2,872483638
33;N;50;alu;p10;6;0,108;219,892401;3,049442947
33;N;50;alu;p10;7;0,096;213,0535001;2,901832305
33;N;50;alu;p10;8;0,1;236,8740453;3,129412261
33;N;50;alu;p10;9;0,108;221,9166007;2,989802389
33;N;50;alu;p10;10;0,088;212,5934185;2,870139503
33;N;50;balsa;0;1;0,104;190,5059955;2,226559375
33;N;50;balsa;0;2;0,108;218,1289371;2,910468005
33;N;50;balsa;0;3;0,112;243,0676554;3,115305653
33;N;50;balsa;0;4;0,108;217,3100077;2,600310799
33;N;50;balsa;0;5;0,128;214,8060361;2,474113114
33;N;50;balsa;0;6;0,108;195,7230156;2,853193178
33;N;50;balsa;0;7;0,096;211,2209947;3,131677982
33;N;50;balsa;0;8;0,096;200,7214136;2,692157311
33;N;50;balsa;0;9;0,112;200,7124923;2,537735395
33;N;50;balsa;0;10;0,152;231,768907;2,459358389
33;N;50;balsa;m10;1;0,108;198,7299513;2,303549056
33;N;50;balsa;m10;2;0,076;165,0471167;2,333981395
33;N;50;balsa;m10;3;0,1;189,9166499;2,504486881
33;N;50;balsa;m10;4;0,068;155,7411397;2,573917855
33;N;50;balsa;m10;5;0,092;185,2722916;2,542210943
33;N;50;balsa;m10;6;0,1;221,5610269;3,240885182
33;N;50;balsa;m10;7;0,064;170,9689143;3,184786384
33;N;50;balsa;m10;8;0,076;164,2250531;2,894083115
33;N;50;balsa;m10;9;0,076;158,8097741;2,549792916
33;N;50;balsa;m10;10;0,088;177,5566147;2,759060024
33;N;50;balsa;p10;1;0,1;204,9168286;2,853309211
33;N;50;balsa;p10;2;0,132;231,4684787;2,51443515
33;N;50;balsa;p10;3;0,084;187,8883484;2,869336786
33;N;50;balsa;p10;4;0,1;217,3901948;3,171491819
33;N;50;balsa;p10;5;0,1;201,1321226;2,655035137
33;N;50;balsa;p10;6;0,08;190,1425257;2,959080128
33;N;50;balsa;p10;7;0,1;184,2058977;2,778010161
33;N;50;balsa;p10;8;0,116;232,698895;3,024812003
33;N;50;balsa;p10;9;0,104;208,4292831;2,745207867
33;N;50;balsa;p10;10;0,124;249,3352025;2,884825761
38;N;25;alu;0;1;0,204;253,8165706;2,246862288
38;N;25;alu;0;2;0,164;276,0655114;2,66825732
38;N;25;alu;0;3;0,224;283,6010611;2,252543417
38;N;25;alu;0;4;0,108;236,176191;2,533876186
38;N;25;alu;0;5;0,124;248,1829819;2,90019147
38;N;25;alu;0;6;0,116;171,5574389;2,150995772
38;N;25;alu;0;7;0,1;172,0770894;2,15979689
38;N;25;alu;0;8;0,144;207,9129412;2,733512541
38;N;25;alu;0;9;0,136;233,4511504;2,603847289
38;N;25;alu;0;10;0,144;227,2694304;2,253076101
38;N;25;alu;m10;1;0,092;163,8264013;2,228398102
38;N;25;alu;m10;2;0,144;207,3509125;1,813172997
38;N;25;alu;m10;3;0,136;182,9549004;1,720917143
38;N;25;alu;m10;4;0,212;169,4861062;1,725117529
38;N;25;alu;m10;5;0,124;183,8838623;2,145349451
38;N;25;alu;m10;6;0,132;187,275562;1,731312183
38;N;25;alu;m10;7;0,216;181,0414417;1,828199999
38;N;25;alu;m10;8;0,116;194,4110976;2,337057582
38;N;25;alu;m10;9;0,156;190,7715369;1,984503972
38;N;25;alu;m10;10;0,104;201,4673638;2,406033286
38;N;25;alu;p10;1;0,128;231,5012192;2,885469513
38;N;25;alu;p10;2;0,152;258,9150251;2,749478958
38;N;25;alu;p10;3;0,132;230,1238211;2,800533768
38;N;25;alu;p10;4;0,16;262,014634;2,935053853
38;N;25;alu;p10;5;0,148;246,8154222;2,792346261
38;N;25;alu;p10;6;0,208;232,1740863;2,659976506
38;N;25;alu;p10;7;0,168;262,9870135;2,84918693
38;N;25;alu;p10;8;0,16;267,8640815;3,099799576
38;N;25;alu;p10;9;0,144;237,0824366;2,7674821
38;N;25;alu;p10;10;0,16;254,3459167;2,877823408
38;N;25;balsa;0;1;0,152;199,3539719;2,308726357
38;N;25;balsa;0;2;0,14;242,175211;2,790840929
38;N;25;balsa;0;3;0,144;238,9861465;2,369553083
38;N;25;balsa;0;4;0,156;297,5396853;2,754654901
38;N;25;balsa;0;5;0,172;223,0286445;2,832061273
38;N;25;balsa;0;6;0,188;271,797367;2,519336156
38;N;25;balsa;0;7;0,192;259,7353401;2,35187123
38;N;25;balsa;0;8;0,152;234,8947649;2,708813597
38;N;25;balsa;0;9;0,22;241,611093;2,537181825
38;N;25;balsa;0;10;0,144;238,043964;2,803298979
